Date,Open,Close,High,Low,Volume
14-Jan-14,324.95,331.2,331.6,323.14,17614112
15-Jan-14,333,332.25,333.3,328.5,17435940
16-Jan-14,333.3,333.3,334.4,329.5,14488336
17-Jan-14,334.85,331.1,338.1,331.1,24205202
20-Jan-14,331.75,329.6,333.3,328.35,10777527
21-Jan-14,330,329.6,332.5,328.3,14246500
22-Jan-14,331.05,330,333.55,329.25,13897623
23-Jan-14,330.65,326.4,333.5,326.15,14041684
24-Jan-14,327,326.65,327.95,322.94,16275208
27-Jan-14,327.2,324.6,331.61,322.92,17337036
28-Jan-14,325.1,320.25,328,320.25,15300420
29-Jan-14,322.15,321.15,324.2,319.35,20125660
30-Jan-14,321.35,323.3,324.95,319.55,13773082
31-Jan-14,322.65,320.35,324.3,317.85,16322182
03-Feb-14,319.75,318.95,322.3,318.9,13861703
04-Feb-14,318.45,314,319.64,313.65,17035668
05-Feb-14,314.1,315.05,316.3,313.15,13593087
06-Feb-14,317.05,323.4,325.05,315.05,19803640
07-Feb-14,323.95,320.9,324,319.65,12742140
10-Feb-14,322.55,323.7,324.45,320.81,9554172
11-Feb-14,324.75,318.7,326.33,316.4,30617248
12-Feb-14,321.3,323.35,327.31,318.7,22481984
13-Feb-14,324.1,324.85,324.85,322,14319736
14-Feb-14,326,324.65,326,322.7,10486084
17-Feb-14,325,327.4,327.95,324.38,10422521
18-Feb-14,328.55,329.7,330.3,326,15123413
19-Feb-14,330,335.75,341.58,329.95,25919128
20-Feb-14,334.1,334.5,337.2,331.7,17552184
21-Feb-14,334,335.15,335.58,332.35,17015068
24-Feb-14,334.85,333.4,338.2,332.7,20880604
25-Feb-14,333,335.2,337,328.3,38121192
26-Feb-14,333.35,326,335.2,317.55,36667360
27-Feb-14,328,331.25,331.25,327.4,23592496
28-Feb-14,333.85,329.2,333.95,328,17831428
03-Mar-14,325.05,322.65,329.2,320.92,12696314
04-Mar-14,327.6,327.9,329.2,322.25,15968490
05-Mar-14,329.55,327.5,331.25,326.05,15643912
06-Mar-14,328.05,324.2,328.45,324,15472163
07-Mar-14,325.05,322.75,330,321.15,17758572
10-Mar-14,321.3,320.25,322.75,319.25,16680309
11-Mar-14,322,314.65,322.2,314.25,31411496
12-Mar-14,316.3,314.4,316.55,312.3,15712097
13-Mar-14,305,298.75,307.85,298.75,60378904
14-Mar-14,298.1,303.7,305.35,295.5,29515508
17-Mar-14,302.15,299.7,303.7,297.55,30719422
18-Mar-14,298.6,300.25,304.4,298.3,25514716
19-Mar-14,299.45,294.6,302.2,294.25,30891320
20-Mar-14,292.3,292.5,295.5,288.12,24065330
21-Mar-14,292.5,290.9,294.35,289.25,78318896
24-Mar-14,291.7,293.35,295.25,290.9,40970576
25-Mar-14,293.65,293.7,296.29,291.7,26760894
26-Mar-14,295.4,294.35,298.35,293.9,23528068
27-Mar-14,294.35,293.35,294.85,291.9,48372348
28-Mar-14,295.4,297.8,298.85,293.35,20253846
31-Mar-14,299.2,295.4,300.3,294.95,18308280
01-Apr-14,296.05,293.4,296.54,291.86,22471360
02-Apr-14,294.2,292.65,294.4,292,19878234
03-Apr-14,293.15,291.7,294.7,290.69,15079524
04-Apr-14,290,287.4,292.13,286.45,30500544
07-Apr-14,285.55,283.3,289.9,283,22256348
08-Apr-14,283,287.85,287.95,278.5,46466952
09-Apr-14,289,284.2,289.75,284,26696280
10-Apr-14,285.85,284.05,286.15,283.05,18364992
11-Apr-14,282.7,281.05,284.5,280.63,17538156
14-Apr-14,280,289.35,289.35,279.6,27798036
15-Apr-14,289.35,286.3,291.9,285.9,22117604
16-Apr-14,300,293.8,302,290.6,36824240
17-Apr-14,295,289.7,295.45,286.2,29758412
22-Apr-14,288.45,292.4,294.15,288.45,38488932
23-Apr-14,291.8,297.35,298.28,291.75,24092192
24-Apr-14,299.25,300.4,300.4,297.35,17332416
25-Apr-14,300.1,299.4,300.6,297.95,11659678
28-Apr-14,299.05,302.35,305.15,298.95,22432986
29-Apr-14,301.2,303.3,306.4,301.2,27190478
30-Apr-14,292.6,292.95,303.3,291.1,19332644
01-May-14,291.2,286.55,296.98,284.4,25705676
02-May-14,285.2,285.5,295.33,283.9,17909988
06-May-14,286,287.8,288.28,285.12,19628316
07-May-14,288.2,286.05,289.45,283.8,23354188
08-May-14,286.55,295,295.4,283.7,25924620
09-May-14,295.5,296.85,298.05,293.02,16733641
12-May-14,297.35,293.95,298.02,292.65,14272997
13-May-14,294.85,295.75,296.5,293.95,12401409
14-May-14,296.7,296.3,297.5,293.5,11415745
15-May-14,296.6,302.55,303.3,295.5,25202686
16-May-14,302.6,310.45,311.1,301.55,27088182
19-May-14,311.4,312,320.75,302.6,19712908
20-May-14,310,306.05,312,304.45,19561556
21-May-14,306.3,303.8,310,300.85,17589916
22-May-14,303.2,303.45,305.15,301.3,14433058
23-May-14,303,304.15,306,301.75,10837467
27-May-14,306.35,302.8,306.5,301.65,10797243
28-May-14,304,301.3,304,299.25,16347213
29-May-14,301.05,305,307.05,301.05,13648323
30-May-14,305.6,303.55,305.95,301.35,18741134
02-Jun-14,302.45,300.55,303.35,297.75,20730632
03-Jun-14,300.75,297.5,301,295.55,17293432
04-Jun-14,305,293.5,305,292.05,26386840
05-Jun-14,292.3,291.65,294.4,289.85,18896254
06-Jun-14,291.85,290.55,292.5,288.05,29525224
09-Jun-14,291,294.1,294.85,289.65,12006974
10-Jun-14,293.95,295.4,295.4,291.3,10723585
11-Jun-14,295.45,295,298.45,294.35,12082202
12-Jun-14,295,292.1,296,291.35,10685011
13-Jun-14,291.6,292,295.1,290.95,11257727
16-Jun-14,290.75,288.85,292,288.45,12962409
17-Jun-14,289.85,290.05,292.12,285.95,14069013
18-Jun-14,290.75,292.1,295.8,289.89,17947808
19-Jun-14,293.5,290.9,294.75,290,13426790
20-Jun-14,291.55,290.35,291.8,288.4,28949446
23-Jun-14,290.75,292,293.5,287.3,15935056
24-Jun-14,289,289.35,293.14,287.55,17245124
25-Jun-14,289.05,285.25,289.45,285.25,15401563
26-Jun-14,286.35,285.2,287.8,284.7,17227204
27-Jun-14,285.05,283.75,287.2,282.55,22339636
30-Jun-14,284,284.2,286,282.9,15697865
01-Jul-14,284.45,284.15,284.74,278.7,21041272
02-Jul-14,285.15,284.95,285.85,282.55,10222816
03-Jul-14,285.55,290.8,291.85,285.55,18524606
04-Jul-14,290.1,290.85,292.1,290.1,16381800
07-Jul-14,290.1,289.2,291,288.65,19956764
08-Jul-14,290,283.05,290.5,282.85,15432319
09-Jul-14,283.6,279.5,284.5,278.4,14429222
10-Jul-14,279.1,280.7,283.15,277.2,22208516
11-Jul-14,281.75,278.1,283.9,276.55,13379369
14-Jul-14,281.25,284.45,285.85,278.1,13508172
15-Jul-14,283.65,281.95,286.3,281.65,12520613
16-Jul-14,282.45,287.15,288.2,282.23,18537084
17-Jul-14,287,284.75,288,284.55,13340157
18-Jul-14,284,285,285.55,281.8,15394134
21-Jul-14,294.1,288.65,295.2,284.81,49954028
22-Jul-14,285,277.35,285.63,276.66,34084416
23-Jul-14,277.55,276,278.9,273.65,24405808
24-Jul-14,275.5,274.8,276,272.85,17189552
25-Jul-14,273.9,270.35,275.25,269.45,20410298
28-Jul-14,270.4,268.5,271.74,266.95,20355368
29-Jul-14,268.95,269.15,271,267.3,24056404
30-Jul-14,269,265.9,269.55,265.15,17982140
31-Jul-14,265.9,258,266.5,257.7,26657044
01-Aug-14,258,253.6,258.47,251.85,34272112
04-Aug-14,253.35,250.7,255.19,249.97,22136656
05-Aug-14,252.2,251.1,254.2,249.75,29401864
06-Aug-14,250,245.55,251.1,244.6,35180316
07-Aug-14,245,243.8,247.58,243.19,25799196
08-Aug-14,242,247,248.75,241.3,25636200
11-Aug-14,248.75,246.3,249.65,241.33,16835986
12-Aug-14,245.75,243.35,246.14,243.05,13315204
13-Aug-14,244.95,244.15,245.77,242.82,12676826
14-Aug-14,243.9,245.2,245.66,242.11,11744267
15-Aug-14,246.35,248,250.3,245.8,20796188
18-Aug-14,249.85,247.95,249.85,243.45,16295976
19-Aug-14,249.15,248.5,250,247.75,14446910
20-Aug-14,249.35,246.9,250.25,246,9931065
21-Aug-14,247.25,245.5,247.3,244.9,14957487
22-Aug-14,245.8,248,248.81,245.6,15848196
26-Aug-14,249.5,252.1,252.25,249,30498190
27-Aug-14,253,249.3,253.7,248.45,23888012
28-Aug-14,248.1,246.3,248.5,245.4,17802468
29-Aug-14,227,229.95,236.95,222,130449360
01-Sep-14,229.15,225.55,230.1,224.91,32282130
02-Sep-14,225.5,230.9,231.5,225.25,32957396
03-Sep-14,234,232.6,234,229.57,22705108
04-Sep-14,232.85,229.45,233.35,227.4,23365014
05-Sep-14,229.7,228.5,230.85,219.97,15311693
08-Sep-14,229.75,232.9,232.9,222.48,39156248
09-Sep-14,232.4,233.15,235,225.32,20449422
10-Sep-14,231.85,231.9,234.15,226.12,18082172
11-Sep-14,233.25,230.2,235.8,228.84,25665936
12-Sep-14,230.25,228.65,232,228.05,14807436
15-Sep-14,228.5,228.5,229,226.75,19698100
16-Sep-14,227.95,225.15,228.8,224.6,20251044
17-Sep-14,226.75,224.75,227.75,224.75,21642720
18-Sep-14,225.5,227.35,227.9,224.4,21851304
19-Sep-14,229.6,229.6,230.64,228.55,49245116
22-Sep-14,204,203,214.18,199.9,127428168
23-Sep-14,199.5,194.5,201.06,191,99395400
24-Sep-14,195,194.9,196,192.4,111948808
25-Sep-14,195.5,192.5,198,192.01,54327400
26-Sep-14,193.15,191.55,194.14,190.6,41294672
29-Sep-14,191.5,187.8,192.2,186.52,32584318
30-Sep-14,188.45,186.2,188.65,185.12,45080960
01-Oct-14,186.6,180.2,186.85,177.75,59943600
02-Oct-14,181.1,178.2,183.7,178.2,46484848
03-Oct-14,179.65,172.15,181,170.15,73370448
06-Oct-14,169.35,176.75,177.32,168,52524184
07-Oct-14,177.55,182.6,185.22,177.15,71402104
08-Oct-14,189,185.1,191.05,183.75,68296424
09-Oct-14,187,186.7,187.95,185.1,39506512
10-Oct-14,185.7,185.25,188.79,184.15,40799836
13-Oct-14,184,180.6,185.1,179.95,38434684
14-Oct-14,179.35,179.8,180.5,176.45,28711496
15-Oct-14,180.6,174.9,181.3,174.65,41232080
16-Oct-14,176,172,177.4,170.65,50923112
17-Oct-14,172.8,174.55,175.21,170.56,39177416
20-Oct-14,178,179.3,180.25,177.1,43336384
21-Oct-14,179.6,185.9,185.9,178.45,40421796
22-Oct-14,186.5,183,187,181.5,30216444
23-Oct-14,178.5,171,178.54,166.1,91287424
24-Oct-14,170.5,168.75,171.45,164,44608400
27-Oct-14,170.5,169.1,170.99,166.24,28290864
28-Oct-14,170.1,169.8,171.45,168.41,22075518
29-Oct-14,171,173.35,175.1,171,29668240
30-Oct-14,173.65,173.3,173.65,170.8,28949264
31-Oct-14,175.25,173.6,175.85,170.84,27433396
03-Nov-14,173.35,173.75,177.17,173,23624712
04-Nov-14,173,171.85,174.21,171.2,18400716
05-Nov-14,173.15,175.75,176.5,172.2,29503620
06-Nov-14,175.65,181.5,183.9,175.15,49044716
07-Nov-14,182.2,184.45,189.58,181.47,44768752
10-Nov-14,188.5,192.9,193.75,184.73,48338440
11-Nov-14,193.3,194.95,195.15,189.54,28924028
12-Nov-14,195.45,191.45,196.39,187.5,44263020
13-Nov-14,191.1,191.15,196.1,188.45,27570358
14-Nov-14,195,195,197.95,192.6,41602664
17-Nov-14,192.5,192.7,193.25,190.05,22895020
18-Nov-14,192.65,192.7,194.71,191.5,22098986
